Text,Label
പുതുമുഖ സംവിധായകർ വലിയ പ്രതീക്ഷ നൽകാത്ത ട്രയ്ലർ ഫാമിലി സിനിമ കൂടെ ഇറങ്ങുന്നത് കട്ട സിനിമകൾ എന്നിട്ടും 100+ ഫാൻസ് ഷോ വച്ച് ബാക്കി എല്ലാ ഓണം റിലീസും പേടിക്കുന്നുണ്ടെങ്കിൽ അത് ഈ സിനിമയുടെ നായകൻ കാരണം മാത്രം ആയിരിക്കും കാരണം ഈ പടത്തിന്റെ നായകൻ നമ്മുടെ സ്വന്തം ഏട്ടൻ ആണ് ലാലേട്ടൻ            എല്ലാ ഏട്ടൻ ഫാൻസിനും ലൈക്ക് അടിക്കാനുള്ള സ്ഥലം താഴെ ഉണ്ട്,Positive
Ammapakshi song from vanambadi serial copy,not-malayalam
പാട്ട് കേട്ടിട്ട് പാട്ടിനെ കുറിച്ച് വല്ല കമന്റ് ഉണ്ടൊ നോക്കാൻ വന്നതാ...ഇവിടെ ഫുൾ ഫാൻസിന്റെ  മാമങ്കം ആണല്ലൊ....ഈശൊരാ.....!,Positive
Masskka baap. Ithrayum nallaru Malayalam movie kanda kalam marannu.,Positive
mosam nu paranja valare mosam fahad fasal. jpg,unknown_state
Raja is back,not-malayalam
Aadyayitta oru comment vidune video kandaal aarum onnu comment ittupovum,Positive
Sorry Trailer  veendum veendum kandukondirikunnathkaranam Comments\r  vazhikkan pattiyittilla Mammookka polikkum,Positive
Natural venam polum side lottu maarinikke anganullavar korach mass okke nallaatha,Negative
"Alright Kannada People  Here are the lyrics, now Sing along  ಉಯಿರಿಲ್ ತೋಡು‌ಮ್ ತಳಿರ್ ವಿರಲಾವನೆ ನೀ,  ಅರಿಕೆ ನಡಕ್ಕನೆ, ಅಲಯುಂ ಚುಡು ಕಾಟ್ಟಿನು ಕೂಟ್ಟಿನಯಾಯ್  ನಾಮೊರು ನಾಲ್,  ಕಿನಕ್ಕುಡಿಳಿಲ್ ಚೆನ್ನನಯು , ಮಿರು ನಿಲಾವಲಯಾಯ್  ಆರುಂ..... ಕಾಣಾ.....  ಹೃದಯತಾರಮದಿಳ್ ಉರುಗಿ ನಾಮನ್ನಾರುಂ.. ಕೇಳ್ಕಾ....  ಪ್ರಣಯಜಾಲಕದ  ಪಲವುರು ಪರಯುಮೋ....    ಉಯಿರಿಲ್ ತೋಡು‌ಮ್ ಕುಲಿರ್...  ವಿರಲಾಯಿಡಾಂ ನ್ಯಾನ್  ಅರಿಗೆ ನಡನ್ನಿಡಾಂ  ಅಲಯುಂ ಚುಡು ಕಾಟ್ಟಿನು ಕೂಟ್ಟಿನಯಾಯ್    ನಾಮೊರು ನಾಲ್,  ಕಿನಕ್ಕುಡಿಳಿಲ್ ಚೆನ್ನನಯು ಮಿರು ನಿಲಾವಲಯಾಯ್  ಆರುಂ..... ಕಾಣಾ.....  ಹೃದಯತಾರಮದಿಳ್ ಉರುಗಿ ನಾಮನ್ನಾರುಂ.. ಕೇಳ್ಕಾ....  ಪ್ರಣಯಜಾಲಕದ  ಪಲವುರು ಪರಯುಮೋ....  ವಲಿಯೋರಂಗಳ್ ತೋರುಂ  ತನಲಾಯಿ ಪಡರ್ಚಿಲ್ಲ ನೀ...,  ಕುಡಯಾಯ್ ನಿವರ್ನು ನೀ ನೋವಾರಾದೆ ತೊರಾದೆ ಪೆಯ್ಕೆ.. ತುಲಯೋಲಂಗಳ್ ಪೋಲ್ ನಿನ್  ಕಡವತ್ತೊನ್ನು ನ್ಯಾನ್  ತೊಟ್ಟು ಮಿಲ್ಲೆ   ಕಾಟ್ಟೀ ಚಿಲ್ಲಾಯಿದಿಲ್ ವೀಶನೆ  ಕಾರೆ ಇಲಯಿದಿಲ್ ಪೇಯನೆ...  ಮೆಲ್ಲೆ  ತೀರಮಿದಿಲೋಲಂಗಲೋಳಂಗಲಾಯಿ ನೀ ವರೋ    ಉಯಿರಿಲ್ ತಲೊಡೀಡುಂ  ಉಯಿರಾಯುಡುಂ ನಾಂ..... ನಾಮೊರು ನಾಲ್,  ಕಿನಕ್ಕುಡಿಳಿಲ್ ಚೆನ್ನನಯು ಮಿರು ನಿಲಾನದಿಯಾಯ್   ಆರುಂ..... ಕಾಣಾ.....  ಹೃದಯತಾರಮದಿಳ್ ಉರುಗಿ ನಾಮನ್ನಾರುಂ.. ಕೇಳ್ಕಾ....  ಪ್ರಣಯಜಾಲಕದ  ಪಲವುರು ಪರಯುಮೋ....",not-malayalam
Porinjuntum joseintum chilhood actorsine traileril kanikarnnu,unknown_state
Unlike cheyyunavarde annakkil adich kodukana item,Mixed_feelings
ഒരു ട്രൈലെർ വരുന്നു എന്ന് കേട്ടപ്പോൾ  ഇത്രേം കിടു ആയിരിക്കും എന്ന് കരുതിയില്ല,Positive
ജോഷി സർ ന്യൂ ഡൽഹി ലെവെലിലേക്ക് തിരിച്ചു വരുന്നോ എന്നൊരു സംശയം..,Positive
"Ithilum amanusjika manallo,ithokke poyi pillerodu para sare",unknown_state
1:14 Fahad fasil aano auto erangiyath,unknown_state
1:28  BGM ലൈല ഓ ലൈല കോപ്പി,unknown_state
Loosu pundamavanuga namma urulaium edukuranugale padam loosu pu conceptla,not-malayalam
Onnu urappa full entertainment movie yaa.. Yente ponnu ikka fans onnu kaddak pidichaal oru blockbuster engu poorum ....,Positive
After രക്ഷാധികാരി ബൈജു....same level Padam....katta waiting,Positive
ഒടുക്കാത്ത ഫീൽ anu... ntho onnu nashttapettu poya feeling.... ,Positive
Shane Nigam...lookullavarku abhinayikanum koodi ariyaamenkil athoru killer combinationaanu. Baby molde dialogue kidilam...Fahad fan always...ithu pwolikkum.,Positive
Hoping for a good movie after anuragakarikin vellam,not-malayalam
Kannadi poyi nokkadi apo kaanum mookuthy,Negative
ലാലേട്ടനും മമ്മുക്കയും അന്നും ഇന്നും എന്നും ഒരു വികാരമാണ്.. ഇട്ടിമാണിക്ക് എല്ലാ വിധ ആശംസകളും..,Positive
തള്ളി മറിക്കാതെ..... ഷെയിന്‍ എന്ത് കാട്ടിയെന്നാ? എല്ലാ പടത്തിലും ഒരേ കോലം ഒരേ മോന്ത എന്നിട്ടും തള്ളി മറക്കലിന് ഒരു കുറവും ഇല്ല...,Negative
Ittymani fansin pokunnavar ivde like chey,unknown_state
ഫഹദിക്കന്റെ ഇറങ്ങിയിട്ട്  ഉള്ള ഒറ്റ പടം പോലും വെറുപ്പിച്ചിട്ട് ഇല്ല....  എല്ലാം ഒന്നിന് ഒന്ന് മെച്ചം....,Positive
ikka and rajuettan... uff goose bumps,Positive
YouTube vare hang aaki ikkede piller,Positive
Vegam 6 mani ayal mathiyayirunnu .katta waiting lalettaaaaa,Positive
Big waiting for Mamangam,not-malayalam
Katta waiting aanu makkale june 16th DERICK ABRAHAM entry,Positive
Chellepo ninde appan katond poyi kannum mukuthi ..sarevilla ni ninde appende brandi luppii eduth adichoo,Negative
Ikka fan ane bt song pora,Negative
മലയാളത്തിൽ നിന്നും ഒരു രാക്ഷസൻ ലെവൽ ഐറ്റം. .   Click ആയാൽ ചാക്കോച്ചന്റെ കോടി ക്ലബിലേക്കുള്ള entry ആവും. .,Positive
ഇങ്ങനെ അല്ല ഇങ്ങനെ അല്ല എന്റെ അച്ചായൻ ഇങ്ങനല്ല,unknown_state
പോലീസിൽ വലിയ സ്ഥാനമൊന്നുമില്ലാതെ ചെറിയ പൊസിഷനിൽ ജോലി ചെയുന്ന ചേട്ടൻ (ലാലേട്ടൻ ) എന്നാൽ വലിയ ബുദ്ധിമാനും അണ്ടർ കവർ ഓപ്പറേഷൻ ഒറ്റയ്ക്കു നടത്തുന്ന മിടുക്കൻ ..ചേട്ടൻ ഹൈലെവൽ  പോലീസുകാരുടെ മുമ്പിൽ ചെറുതായിട്ട് നിൽക്കുന്നത് ഇഷ്ടപെടാത്ത അനിയൻ ..പിന്നെഒരു  ഓപ്പറേഷൻ..അതിൽ പെടുന്നു അടി പിടി വെടി അവസാനം  അനിയനെ തട്ടി കൊണ്ടുപോകലു ഷെട്ടിയുടെ ആളുകളുടെ കയ്യിന്നു രക്ഷിക്കുന്നതും  അവസാനമൊരു സിദ്ദിഖ് ലാൽ ഏൻഡ് കാർഡും പടം ഇതാണ്,unknown_state
TamilNadu Megastar Fans Like Pannu,not-malayalam
Song like Kannod chollanu From moideen,not-malayalam
Anusitharak pakaram namitha pramod mathiyayrnu thoniyavar,Mixed_feelings
സ്ത്രികളുടെ ആർത്തവ സമയത്ത് പുരുഷൻമാർ ആഹാരം പാചകം ചെയ്യുന്ന തമിഴ് ഗ്രാമം   കാണാനായി ലിങ്കിൽ ക്ലിക്ക് ചെയ്യുക,unknown_state
ട്രയ്ലർ ഇടക്ക് എവിടെയോ ഒരു ആമേൻ ടച്ച് തോന്നിയില്ലേ,Mixed_feelings
Teaser അത്ര പോരാ എന്ന്നുള്ളവർ like അടi,unknown_state
Romanjam ikka predhikshichadh pazham kanjiya but kittiyadh biriyani powli...,Positive
എന്തായാലും അടുത്ത ടിക് ടോക് ട്രെൻഡ് സെറ്റ് ആയി...,Positive
Sreenath basi villain alla nu sure,unknown_state
ഇതിന്റെ മലയാളം ഡബ്ബ് ചെയ്ത് ഇറക്കാമോ.. ഒന്നും മനസിലായില്ല...,Mixed_feelings
Ipol kanda  oru seen polum... aa cinimayil undavila.....inthinu munne .. njan   pala cinimayilum kanditulatha.....,unknown_state
സഹോദരങ്ങളെ ആഹ് മൂക്കുത്തി കണ്ട് കിട്ടുന്നവർ തിരിച്ചേൽപ്പിക്കുക പാവപെട്ട കുടുംബത്തിലെ കൊച്ചാണ്,unknown_state
Lalettan pand major aayirunnu ennu thonunnu...enikk matte joshiey sirnte salaam kashmir orma varunnu...,unknown_state
ന്റെ മ്മോ..ഇക്ക പൊളി പൊളി പൊളിച്ചു.. ഒരു രക്ഷയുമില്ല മക്കളേ,Positive
Heavy..Mass & Clas...cudos team Lucifer... Laalettaa ingalu Muthaanu...Double Role Aanu Makkale......,Positive
മമ്മു ഫാൻസ്‌ നാറികൾ ട്രൈലെർ ഡീഗ്രേഡ് ചെയ്യാൻ വന്നിട്ടുണ്ടല്ലോ ,Negative
Ee varshatthe maraka mass padam kidu bgm,Positive
Adipoli teaser onnu parayan illa,Positive
ഫസ്റ്റ് ഈ ചളി kunna രാജപ്പനെ ചവിട്ടി പുറത്താക്കേ എന്നാലേ മലയാള kunna രക്ഷപെടു,Negative
ഇക്ക  എന്നും മാസ്സ്  ആണല്ലോ ... ഇതും പക്കാ മാസ്സ്  ആണ്,Positive
മൂക്കുത്തി എടുത്തത് കൊണ്ട് ആണ് സഞ്ജു samsone ടീമിൽ എടുകാത്തത്,unknown_state
Polichu...  namude ലാലേട്ടൻ.. ...  rajuchettan,Positive
bgm പോര..അതാണ് ഒരു ഗുമില്ലാത്തത്...വിശ്വൽസ് ഒക്കെ പോളി ആണ്..,Mixed_feelings
njan nookumbol 17k views and 113k likes  Ikkade pillerude power like adikk. . . . (edited because of the increasing of likes),unknown_state
Paranjere malayalathil oru stunt master vannitundenn,unknown_state
E cinema kuti kanunna swapnam onnum aakale,unknown_state
ഇത് മാമാങ്കമോ... അതോ കിന്നാരത്തുമ്പിയുടെ സെക്കന്റ് പാർട്ടോ,Negative
ഇട്ടിമാണി സൂപ്പർ ഹിറ്റായതിന് ശേഷം ഇവിടെ വന്നവരുണ്ടോ,unknown_state
Traliler ishtapetta ettan fans undel ivide like..,unknown_state
Prthwiraj  and ikka fans like here,unknown_state
Ith polikkum kanditt oru atom bombin vakayundd,Negative
ആരോ ഒരാൾ അല്ല എന്റെ ഏട്ടൻ  My  Big Brother,unknown_state
ഇട്ടിച്ചയാൻ ഇക്കാ ഫാൻസിന്റെ എല്ലാ ഓണാശംസകളും,Positive
LUCIFER KI JAY  LALLETTAN POLICHU MASS  VERUM  MASSALA  MARANA MASS LOVE  YOU LALLETTAAAAA,Positive
അവസാനത്തെ വായന കണ്ടപ്പോ എനിക്ക് എന്നെതന്നെ ഓർമ്മ വന്നു.,unknown_state
0:52 ഇത് മുഴുവൻ ഉണ്ടാക്കിയെടുത്ത ഈ മൊതലിന് എത്ര ലൈക്,unknown_state
എല്ലാ കമെന്റ് തൊഴിലാളികൾക്കും അഡ്വാൻസ് ഹാപ്പി ക്രിസ്തുമസ് and ന്യൂ ഇയർ,Positive
പടം കണ്ട ശേഷം ട്രൈലെർ കാണാൻ വന്ന ആരേലും ഉണ്ടോ? ചിരിച്ചു ചിരിച്ചു ചത്തളിയോ...,Positive
lalettan kalakki.....polich...... ithine vellan oru madhurarjayude treaserinum pattilla,Positive
Hit like yash bosss fannsss form kgf,not-malayalam
ഉയിരിൽ തൊടും തളിർ  വിരലാവണേ നീ.. അരികേ നടക്കണേ.. അലയും  ചുടുകാറ്റിനു കൂട്ടിണയായ് നാമൊരു നാൾ കിനാക്കുടിലിൽ  ചെന്നണയുമിരുനിലാവലയായ്..  ആരും.. കാണാ… ഹൃദയതാരമതിൽ  ഉരുകി നാമന്നാരും.. കേൾക്കാ… പ്രണയാജാലകഥ  പലവുരു പറയുമോ…  ഉയിരിൽ തൊടും കുളിർ  വിരലായിടാം ഞാൻ..  അരികേ നടന്നിടാം.. അലയും  ചുടുകാറ്റിനു കൂട്ടിണയായ് നാമൊരു നാൾ കിനാക്കുടിലിൽ  ചെന്നണയുമിരുനിലാവലയായ്..  ആരും.. കാണാ… ഹൃദയതാരമതിൽ  ഉരുകി നാമന്നാരും.. കേൾക്കാ… പ്രണയാജാലകഥ  പലവുരു പറയുമോ…  വഴിയോരങ്ങൾ തോറും  തണലായീ പടർച്ചില്ല നീ… കുടയായ് നിവർന്നൂ നീ  നോവാറാതെ തോരാതെ പെയ്‌കേ.. തുഴയോളങ്ങൾ പോൽ നിൻ  കടവത്തോന്നു ഞാൻ തൊട്ടു മെല്ലെ കാറ്റേ ചില്ലയിതിൽ വീശണേ കാറേ ഇലയിതിൽ പെയ്യണേ  മെല്ലെ തീരമിതിലോളങ്ങളോളങ്ങളായി നീ വരൂ…  ഉയിരിൽ തലോടിടും  ഉയിരായിടും നാം..  നാമൊരു നാൾ കിനാക്കടലിൽ  ചെന്നണയുമിരുനിലാനദിയായ്..  ആരും.. കാണാ… ഹൃദയതാരമതിൽ  ഉരുകി നാമന്നാരും.. കേൾക്കാ… പ്രണയാജാലകഥ  പലവുരു തുടരുമോ…,unknown_state
