Label,Text
Positive,@Unity of India  ನಮ್ಮ ದೇಶದ ಹಾ ಪಾರ್ಟಿ ದೇಶ ವನ್ನು ತುಂಡು ತುಂಡು ಹಾಗಿ ಮಾಡ್ತೀನಿ ಅಂತ ಹೇಳ್ತಾರೆ ಇದಕ್ಕಿಂತ ದೊಡ್ಡ ಮಾತು ಬೇಕಾ kanniya  kumar
Mixed feelings,Nija. Never support communist party
Negative,@Avatar 123 but you support corupt political democracy
Positive,Kerala antha helbedi bro. Adu kuda jathi na nodutte. Agi hechagi nodutte nan sutta muttalina example nalli heltha idini... I have many Malli frnds so
unknown state,S ur ryt
unknown state,ಜೈ ಮೋರಿ ಜೈ ರೋಗಿ ಇಸ್ಲಾಂ ಸಾಯಿಸಿ ಇದೆ ಇವರ ಗುರಿ
Mixed feelings,@s s Islam ಎಲ್ಲ ದೇಶಗಳಿಗೂ ಮಾರಕ .
Positive,Super brother.           Rajakiya laba yenidide    ano yochane
Positive,Thumba vishaya galannu thilisi kotri Amar prasad ravare .thank you
Positive,ನಮ್ಮ ದೇಶದಲ್ಲಿ ಓತ್ಲಾನೆ ಜಾಸ್ತಿ
Mixed feelings,ಪ್ರಜಾಪ್ರಭುತ್ವ ಕಾನೂನಲ್ವಾ ಅದಕ್ಕೆ
Negative,Brazil ಕಂಪನಿ ಬಂದು 4 ವರ್ಷಕ್ಕೆ  ಬಾಗ್ಲು  ಮುಚ್ಚುತು  ಕಾರಣ ಲೋಕಲ್ accountant ಎರಡು ಕೈ ಯಿಂದ ತಿಂದ
Mixed feelings,Copy maadidre case agalva?
Positive,Hi....chaina dalli ago product nnu navu madidvi....adre....namma desha davre namage mosa madidru same model nnu chaina kondogi avrege thorise dublicate madbittu dandu...kammi belege elle mariddare....edde karana...navu hinduliyalu....eglu navu...mado ondondu product chaina dinda tharisthidru adre navu automobiles product naavu madthideevi...adre yaaru encarage madalla.....
Mixed feelings,Communist government better enu hagadare
Positive,ನಾವು ಕೇವಲ ಕನಸು ಮಾತ್ರ ಕಾಣುತ ಇದೇವೆ ಒಂದು ವೇಳೆ ಉತ್ಪಾದನೆ ಮಾಡಿದರು ಕೂಡ ಅದನ್ನು ಎಕ್ಸ್ಪೋರ್ಟ್ ಮಾಡಲು ಧೋಡ್ಡ ಗಾತ್ರದ ಹಡಗು ನಿಲ್ಲಿಸಲು ಬಂದರು ಕೂಡ ಇಲ್ಲ ಅದಕ್ಕೂ ನಾವು ದುಬೈ ಅವಲಂಬಿತ ರಗಿದೇವೆ. ತುಂಬಾ ಕೆಲಸಗಳು ಬಾಕಿ ಇದೆ
unknown state,ಎಲ್ಲಾ ಸರಿ ಗುರು
Negative,ಸಾರ್nಸಾವಿರ ರಾಜಕೀಯ ಪಕ್ಷ ಕಾಂಗ್ರೆಸ್ ಬಿಟ್ರೆ ಬೇರೆ ರಾಜಕೀಯ ಪಕ್ಷದ ಅಜೆಂಡಾ ಏನು?nಅಧಿಕಾರಕ್ಕೆ ಬಂದ ಮೇಲೆ ಸಾಧನೆ ಏನು?nಆದ್ರೂ ಅಜೆಂಡ್ ಇಲ್ಲದ ಪಕ್ಷ  ಗಳ ನ್ನೂn1947 ರಿಂದ ಬೆಂಬಲಿಸಿ ದ್ದಿವಿ!nಕಳೇದ 4
Positive,ನಾವು ವಾಕ್ ಸ್ವಾತಂತ್ರ್ಯದಲ್ಲಿ ಸೂಪರ್ ಪವರ್ ಆಗಿದ್ದೇವೆ...ಎಲ್ಲಿ ಪ್ರಜೆಗಳಿಗೆ ರಾಜನ ಭಯ ಇರೋದಿಲ್ಲವೋ
Mixed feelings,ಭರ್ಜರಿ ಆಪರೇಷನ್ ಗುರುವೇ...
Negative,Guru ee desha uddhara agalla bedu bhai indian youth waste bedu
Positive,Sir nam deshadalli political sari erbeku jati beda elde balbeku avaga devolop agbhdu
Mixed feelings,Navu kuda speed edivi ....makklu uttisodrale ..love madodrale ...
Negative,China dali no donation large money all filled communist govt nnBut not India all in donation
unknown state,Well said bro
unknown state,Epic comment....
unknown state,@Dhanik Patel I am not blaming India bro
Mixed feelings,Modi doing good job for new india
Mixed feelings,Good information sir but ivattu yako parokshavaģi  China desha vanna hogalida hage ittu adru ade nija  satya yavaglu kahiyagi irutte
Negative,Bharatadalli skill idru experience illade kelsa kodolla chinadalli nivu helo hage hosa pratibegalige aavkasha kodatre aste vyatyasa china gu namgu
Negative,Namma yalla sarkara nu hage ide bidi..
Positive,ತುಂಬಾ ಗತ್ತು ಇರುವ ಹಾಡು ಇದು.. ಒಂದೆರಡು ಸಲ ಕೇಳಿದ್ರೆ ಈ ಹಾಡಿಗೆ ಅಡಿಕ್ಷನ್ ಆಗೋದೇ.. ಒಂದ್ಸಲ ಕೇಳ್ಬೇಡಿ ಈ ಹಾಡು ಚೆನ್ನಾಗಿದೆ
Mixed feelings,I forgot prems even is a best song maker
Positive,ಹಾಡು ಅತ್ಯದ್ಭತವಾಗಿ ಬಂದಿದೆ.. ಸಾಹಿತ್ಯ ತುಂಬಾ ಗಟ್ಟಿಯಾಗಿ ಇದೆ..
Positive,ಆಂಗ್ಲ ಭಾಷೆ ಬಳಸೋ ಕಾಲದಲ್ಲಿ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ಬರಹಗಾರರಿಗೆ ಕೋಟಿ ಕೋಟಿ ನಮನಗಳು
Positive,RS haadugalella haagene bro
Negative,Hands up anno pada ide alva 
Negative,Karthiks Reddy ನಿಮ್ಮ ಉತ್ತರ ಆಂಗ್ಲ ಭಾಷೆಯಲ್ಲಿ ಇಲ್ವಾ ಅದೇ ಥರಾ
Mixed feelings,En helde bro
Mixed feelings,@Sujan Tejashands up ande kai ettu annadukka agutta
Positive,Hands up anta kottaddu yella language li onde title irli anta...yar opputtiri  illi like madi...
unknown state,@Karthik S Reddy 1
Positive,ನಿಮ್ಮ ಅನಿಸಿಕೆಗೆ ನನ್ನ ನಮನಗಳು
Positive,hands up guru
Positive,Hands up Idu kannada antha ninge helidavatu yaru 
Mixed feelings,@P h Ahamad Bava ಅಣ್ಣ ಒಂದೆರಡು ಪದ ಬಿಟ್ಟು ಇನ್ನೂ ಉಳಿದ ಪದ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಇದೆ ಅಲ್ವಾ?
Negative,Lowde song hesru en helu
Mixed feelings,ಈ ಚಿತ್ರದಲ್ಲಿ ಯಾವ್ ರೇಂಜ್ ಗೆ ಗ್ರಾಫಿಕ್ಸ್ ಮಾಡಿದ್ದಾರೆ ಅಂತ ಮತ್ತೊಬ್ಬ vfx ಆರ್ಟಿಸ್ಟ್ ಗೆ ಗೊತ್ತಾಗೋದು
Positive,@Nature  You tube ಕನ್ನಡದಲ್ಲಿ ಹೇಳಬೇಕೆಂದರೆ - ನೀನು ಕೊಳವೆ .....
Negative,ಇದರಲು ಅಂಗ್ಲ ಇದೆ
Negative,ಯಪ್ಪಾ ನನ್ನ ಒಂದು ಕಾಮೆಂಟ್ 3ಕೆ ಲೈಕ್ ತಗೊಳ್ಳುತ್ತೆ.. ಆದರೆ ನನ್ನಂತ ಸಾಮಾನ್ಯ ಯೂಟ್ಯೂಬ್ ಚಾನಲ್ 3ಕೆ ಫಾಲೋವರ್ಸ್ ಮಾಡೋಕೆ ಕಷ್ಟ ಪಡ್ತಿದ್ದಿನಿ.. ನನ್ನ ಚಾನಲ್ ಅಭಿವೃದ್ದಿ ಮಾಡ್ತೀರಾ??
Negative,Hands up kannada Na thu ninna
unknown state,Bazaar annodu kannada padana guru?
unknown state,hands up english alva
unknown state,@maneesh / jlu
unknown state,@SIDDARAJU D vhhhk
Mixed feelings,KEERTHAN KUMAR ಅದು ಒಂದ್ ಪದ ಬಿಟ್ಟು ನೋಡು
Mixed feelings,Legit gaming ಅದು ಒಂದ್ ಪದ ಬಿಟ್ಟು ನೋಡು
Mixed feelings,Manju Manju ಅದು ಒಂದ್ ಪದ ಬಿಟ್ಟು ನೋಡು
not-Kannada,BH cu VG
not-Kannada,@Sujan Tejas gssgssiweg
unknown state,@Karthik S Reddy 46449449494
unknown state,@Sujan Tejas bdj try j
unknown state,@Shashank Shashu super bro
Positive,@KGF Chapter 2 good
Negative,ಯಾರೆಲ್ಲ ಡಿಸ್ಲೈಕ್ ಮಾಡಿದ್ದಾರೆ ಅವರೆಲ್ಲ ರಶ್ಮಿಕ ಮಂದಣ್ಣ ಅವರ ಫ್ಯಾನ್ಸ್ ಇರ್ಬೊದು    nಪಾಪ ಉರಿತಾ ಇದೆ..ನಮ್ಮ ತುಳುನಾಡಿನ ಪ್ರತಿಭೆನ ನೋಡಿ...
Positive,Kannada nadu only
Positive,@Madhu Madhu hello bro navu tulunad navru tulu namma matru bashe aste abhimana kannada bashe melu ide
Positive,@Prasad Raj tulunad and kannada bashe meli abhimana super guru
unknown state,@Madhu Madhu thanks bro
Positive,Olle kannada song anthane helbahudhu
Positive,#1 ON TRENDING
Mixed feelings,Suites for pub dances
Positive,ಅಚ್ಚ ಕನ್ನಡ ಸಾಂಗ್ ಸೂಪರ್
Positive,super song sir
Positive,NkN  ಬೆಂಕಿ   song guru
Positive,All industries are going hands up.. 27kke avanu bandaga
Positive,ಮೆಲ್ಲನೆ ನಶೆ ಎರಿಸೊ ಹಾಡು
Mixed feelings,En music guru
Positive,Remake mado herogaliginthanE thara swamake madoru bekunNam industry genRemake yella wastenSwamke is best
Positive,ಸಾಹಿತ್ಯ ತುಂಬಾ ಚನ್ನಾಗಿದೆ. Dance ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ. Bgm ಕೂಡ ಚನ್ನಾಗಿದೆ..
Positive,ಕೇಳಿ ಕಾದಿರುವ ಬಾಂಧವರೇnಭುವಿಯಲ್ಲಿ ಅವನ ಅರಿತವರೆnಯಾರಿಲ್ಲ ಬಿಡಿ
Positive,Yaradru sahitya haktara anta nodtidd
unknown state,Good job shivu
Positive,Bro nan kade enda nimg gondhu salam.
Negative,entha song gu dislike madidare ala broo
Positive,Thank u thank u so much
unknown state,600 ನೆ ಲೈಕ್ ನನ್ನದೇ
Positive,ಸಾಹಿತ್ಯ ಓದಿ ಹಾಡು ಕೇಳಿ ಆನಂದಿಸಿ.
Negative,Ninige bere kelsa ilvaa madoke
Positive,Kaytidde bro Yarana  lyrics aktara anta tq
Mixed feelings,Superb u r Kannada pandit yaar
unknown state,@ganesha m by
unknown state,Shivu Patil
Mixed feelings,HANDS UP
Positive,Damm godd...an song guru...ajnish u made a magic broooo
Negative,Waiting for hindi nLike .......
Positive,Super bro
not-Kannada,Repeat mode pe
Positive,Actually idu idu chanagirodu
Positive,What a music ... nWhat a lyric...nWhat a choreography.... nWhat a camera working......nTotally awesome ... nನಿಜಕ್ಕೂ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ... nಅಜನೀಶ್ ಗುರುಗಳೇ ನಿಮಗೊಂದು ಸಲಾಂ...nರಕ್ಷಿತ್ ಶೆಟ್ರೆ ಒಳ್ಳೇದಾಗಲಿ ..nಮೂರು ವರ್ಷ ಪಟ್ಟ ಶ್ರಮ ಫಲಕೊಡುವಂತಾಗಲಿ..... All the best to you sir
Positive,ಅವರ ಇಚ್ಛೆಯಂತೆ 300 ಕೋಟಿಗೂ ಮೀರಿ ಕಲೆಕ್ಷನ್ ಮಾಡಲಿ
unknown state,Song lyrics in kannada n
Positive,#ಇದು ಚರಿತ್ರೆ ಸ್ರೃಷ್ಟಿಸುವ ಅವತಾರ nBaground music 
Negative,ಯುದ್ಧ ಮಾಡಬೇಕು  ಓದಬಾರದು ಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ nAnd recently we can relate it to priyankareddycase
Positive,Vijay parkash sir
Positive,Mast song anna...... Superbbbbbbbbb
Positive,That making was osm #ASN 
Positive,Stand Up for  Hands Up Song
Mixed feelings,en music guru
Positive,Trending list gaagi wait maadtiror like
Positive,ಇದು ಚರಿತ್ರೆ ಸ್ರಷ್ಟಿಸೋ ಅವತಾರ...
Positive,ಅದ್ಭುತವಾದ ಹಾಡುnಹಿನ್ನಲೆ ಸಂಗೀತ ಇನ್ನೂ ಅದ್ಭುತ..
Positive,ಸೂಪರ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ.....ಅಜನೀಶ್ ಲೋಕನಾಥ್ ಏನ್ ಮ್ಯೂಸಿಕ್ ಗುರು ನಿಂದು...ಉಳಿದವರು ಕಂಡಂತೆ..ಕಿರಿಕಪಾರ್ಟಿ..ಅಕಿರ..ರಂಗಿತರಂಗ..ಬೆಲ್ ಬಾಟಮ್...ಪಡ್ಡೆಹುಲಿ...ಜಾನಿ ಜಾನಿ ಎಸ್ ಪಪ್ಪ...ವಾಸು...nಅಚ್ಚ ಕನ್ನಡ ಗೀತೆಗಳುnನೀನ್ ಕೊಟ್ಟಿರೋ ಫಿಲ್ಮ್ ಎಲ್ಲ ಮ್ಯೂಸಿಕ್ ಸೂಪರ್ ಹಿಟ್
Negative,ಕೆಲವರು ಡಿಬಾಸ್ ಬಾಸ್ ಅಂತಾರೆnಕೆಲವರು ಯಶ್ ಬಾಸ್ ಅಂತಾರೆnಕೆಲವರು ಕಿಚ್ಚ ಬಾಸ್ ಅಂತಾರೆnಕೆಲವರು ಪುನೀತ್ ಬಾಸ್ ಅಂತಾರೆnಇನ್ನೂ ಕೆಲವರು ಶಿವಣ್ಣ ಬಾಸ್ ಅಂತಾರೆnಆದರೆ ಅವರೆಲ್ಲರೂ ಅವನಿಗಾಗಿ ಕಾಯ್ತಾಇದಾರೆnಯಾರ್ ಅವನು  nಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ
Negative,Guru kiccha matte puneet matte Shivanna boss anta yaaru annala guru
Negative,Puneet ge  power star sari shivannange hyatrik sari
Mixed feelings,@Abhilash Gowda neen anbeda bidolo
Positive,Yuddha maadabeku oodabaaradu katukara mundhe Bhagavadgeethe.. Great lines!
Positive,Nimma Narayana na avathara Charithre Srustisali..... Olledagali
Positive,Repeat mood guru
Positive,Idu charitre srushtiso avatara nice
unknown state,Flair gun  ge hondu like
Mixed feelings,Hands up
Negative,Super song .......But movie realise agi 1 week adamele bidabekithu.......
Positive,BGM chindi
Positive,ASN movie na 1st day 1st show nodoru like maadi
Mixed feelings,1st ಶೋ ಅಷ್ಟೆ ಅಲ್ಲ
Positive,Super song.  .....sir
Mixed feelings,ಯುದ್ಧ ಮಾಡಬೇಕು...  ಓದಬಾರದು.. ಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ
Negative,Promotion kammi aytu bro
Negative,@*V C R* guru edunna modlu bale fansge helu avru start madidare nau end madthivi
Negative,@VARAPRASAD K K Darshan sir fan agi ist local agi mathadada
Negative,@Praveen Kumar caste dog spotted bale pan yar nimammana dagar nau thane d boss fans nimammana dagar madiddu husharagi nodkoli thunne asege yar jotenadru odihodaalu 
not-Kannada,@VARAPRASAD K K super bro
Negative,@VARAPRASAD K K neen tunne chipake kayak illa
Negative,@Anil A hu niamman kalskodu keydu kolve baavi madi kalsthini olike eldu snana madkollivanthe thuldeepannan pans for a reason caste dogs 
not-Kannada,Gentlemen full movie linkn
not-Kannada,അടിപൊളി പടം..  നായിക കുട്ടൂസ് പൊളി
not-Kannada,Super movie 
Positive,ನಾನು ನೋಡಿ ಸತತವಾಗಿ 30 ನಿಮಿಷ ಕಣ್ಣೀರು ಹಾಕಿದ ಸಿನಿಮಾ
not-Kannada,Inspired from korean movie Midnight Runners
not-Kannada,Nice movie
not-Kannada,Excellent movie
Positive,Film Andre idu. Super movie
Negative,But kone yalli police magala jeevana da bagge clarity kodbekittu... nIdondu bittu film matra
not-Kannada,Superb movie
not-Kannada,Super movie sir
not-Kannada,Wow nice movie
Positive,Full movie upload madri.. Ofter release pls
not-Kannada,Nice movie
Positive,Full movie up load me sir
Positive,Cinema sakkathagide guru
not-Kannada,Kannada or Tamil?
unknown state,@Raja Vishnuvardhana Tamil of ciurse
not-Kannada,Athu sari kannadanukku tamil actor Vida kannada actor thane pudikkum
unknown state,@Thiru valluvan good bro...grt
unknown state,@Lavanya gowda Tan Q Sister
Negative,Dislikers r fucking da baas fans
not-Kannada,BRO hou TO downlod
Negative,Sleeping beauty syndrome bari yuvakarige mathu yuvathige maatra baruthe ee vaisinnavirige alla ondhu point movie mistake
not-Kannada,Full movie send.
not-Kannada,Rakshasan Thamil BGM
Mixed feelings,Movie yavaga boss
not-Kannada,Hindi me kab aygi ye movie
not-Kannada,Suspense movie good kannada
Positive,Rocking star kadi enda all de best
not-Kannada,Bhai kgf 2 kab ayegi
not-Kannada,Zinda hai tho deklena
not-Kannada,भाई हिंदी में कब आयेगी
not-Kannada,Is movie available in hindi dubbed?
Positive,Kannadadalle bandilla innu
unknown state,@Rock Siddu hehehe
not-Kannada,Good one in kannada.. feel great
not-Kannada,Meku kannada samajhti ni phr bhi  I like it
not-Kannada,Full movie kab bajo gay
not-Kannada,I'm speechless
Positive,Entha valle    trailer  ri   edu   great nKelhu   kachda   galu n  intha   prathibe galu   karnataka dalidru   n dudina aase ge   low   quality   movie  madi  nkannada andre   jana  intrest thoris  bardu   naa  thara   aprada   madthidare
not-Kannada,Muje to ratsasan ka part 2 laga super movie
unknown state,yarella shivaji surathkal nodidira
Positive,Movie chennagi ide
Positive,Move chenagi irli hero ge olledagli  tumbane kasta padta I dareP
Positive,ಕನ್ನಡ ಸಿನಿಮಾಗಳಿಗೆ ದಯವಿಟ್ಟು ಸಪೋರ್ಟು ಮಾಡಿ
not-Kannada,Hindi me kab aayegi
Positive,Movie super agidhe
Positive,Superbb movie osm evthu movie nodied super
Positive,Naan sigappu manithan Vishal
not-Kannada,I like it  war
Positive,Movie chenagide hogi nodi
Positive,Ee film chennagide. Nanu nodide. Neevoo nodi.
Positive,All the best prajwal Devaraj Bøss
not-Kannada,Salute to sandalwood
Positive,Yintha movie pakka 100 days guru
Positive,Trailer  super  ide sir edu Hindi nalli kuda release madi please
not-Kannada,Super movie
not-Kannada,Very good movie
Positive,Chikki chikki chikkappa nidde indda bega helappa pade pade kelbeku tumbha tumbha tacing padgalu adu sang agiddre innu kushipadtide I love jental man movi
not-Kannada,I love you jentalman  move
Positive,In ond trip nodbeku but but sinama chenge madbittru olle movi ge olle respans illa Nam karnatakadalli
Positive,Super movi yallru nodi tumbba tumbba istavada movi
Positive,Jai D Boss
not-Kannada,Suuuuper D BOSS
Positive,Exhalant movie
Positive,Eli eddeli boss nim time bandide
not-Kannada,Super movie sir
not-Kannada,Why kannadigas not supporting kannada movies. .
Positive,ನಮ್ಮ ದರ್ಶನ್ ಸರ್ ಪ್ರೆಸ್ ಮೀಟಲ್ಲಿ ಹೇಳಿದರು ಇಂಥ ಸಿನಿಮಾಗಳನ್ನು ನೋಡಬೇಕು ಅಂತ ಕಂಡಿ ವಾಗಿಯೂ ಸಿನಿಮಾ ನೋಡುತ್ತೇವೆ ದರ್ಶನ ಅಣ್ಣ
Positive,Super movie  bera level kannada industry kodithe bro yellaru miss madthe nodbaku
not-Kannada,ట్రయిలర్ చాలా బాగుంది.
not-Kannada,Movie is super
not-Kannada,Super film
Positive,E film baari ede ante guru nodle beku
Positive,Yen film  guru super
Positive,Awsome movie must match movie
not-Kannada,prajwal devaraj career best movie.
not-Kannada,Jai d boss
Positive,ಪ್ರಜ್ವಲ್ ಸರ್ ನಟಿಸಿರುವ ಜಂಟಲ್ ಮ್ಯಾನ್ ಚಿತ್ರದ ಟ್ರೈಲರ್ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಆಲ್ ದ ಬೆಸ್ಟ್ ಜೆಂಟಲ್ ಮ್ಯಾನ್ ಚಿತ್ರ ತಂಡದವರಿಗೆnಇಷ್ಟ ಇದ್ರೆ ನಮ್ಮ ದೌಲತ್ ಕಿರುಚಿತ್ರದ ಫಸ್ಟ್ ಲುಕ್ ನೋಡಿ ಕೆಳಗೆ ಲಿಂಕ್ ಕೊಟ್ಟಿದ್ದೇವೆn
not-Kannada,D boss bro dainamic price Prajwal Devaraj
not-Kannada,Swamake or Remake....?
Positive,It makes history....pakka
not-Kannada,U missed birbal
Positive,Asome bro nD boss
Positive,E cinema na kandita theatre alli ne nodteni
Positive,Jai d boss
not-Kannada,I m waiting
Positive,ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ ಈ ಸಿನಿಮಾ ನಿನ್ನ ಜೀವನದ ಅತ್ಯದ್ಭುತ ಚಿತ್ರ ಗಳಲ್ಲಿ ಒಂದು ಆಗುತ್ತೆ ಮುಂದೆ ಒಳ್ಳೆ ಕಥೆ ಗಳೂ ಮಾಡು
Negative,Nimdu bari ide aagoythu telegu avaru copy maadudre tm movie nodthira Kannada davru own aagi maadudru kyathe thegithira
Negative,@Naveen kumar yadav lo thamma nanu copy madidare antha yello helidini.. ratasasan movie bgm inspiration indha idhna madidare andirodhu.. nav yav telugu movie nu nodalla kannadake modala adhyathe namdhu
Positive,@Harshan Maddy  kannada kke  nimma importance idre kushi ne
not-Kannada,Prajwal Devaraj sir
not-Kannada,Muchele dagar munde sule
Positive,Masth guru sakadgi helidiya
Positive,Super Anna nija anna
Positive,ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಗುರು
Negative,Wowww matte barlebardu ah daridra app
Positive,Good massage anna super
Negative,Matte comment yaru kettadagi maadbardantha commenters gu warning kottri idella thappe.public comment antha irodu adu public opinion nivu yaru nam bagge maathadodakke.
not-Kannada,Osm bro osm
Positive,Dialog super agii oddidya anna.. super
Negative,Paapa yaro hair oil bagge helkodthidre niv yake oppose maadthira.adu avara ishta avaru yelli aadaru copy maadli ..niv yavathu yenu copy maadillva.niv hege nim opinion helidri avru ashte avara opinion helidru ashte.niv maathadidu avarige sari ansalla
Negative,Nivu like goskara tiktok ge hogi idannella collect maadkondidira thane.niv  e video maadide full thappu .bcz nivu publisity goskare insta dalli follow maadi antha ella maathadthidira.matte avaru yella helidu thappu annodadre niv thumba bad words use maadidu thappe.
Mixed feelings,ಸೂಪರ್ ಗುರು ಲಾಸ್ಟ್ ಅಲ್ಲಿ ಹೇಳಿದ್ರಲ್ಲ ತಿಕ ಹೊಡಿಯೋ ದೇವ್ರು ನಾ ಕಟ್ಕೊಂಡಿದಾರೆ ಅಂತ 100% ನಿಜ ಸೂಪರ್
Negative,Guru nakn enu madbekitu guru ninu avr ajji nam dhesha dalli uti a china desha ke utiro hange Madtare tu evr janmake est benki haka
not-Kannada,Super bro
Positive,ತುಂಬಾ ಚೆನ್ನಾಗಿ ಬೈದ್ರಿ ನಿಮ್ಮ ಒಂದೊಂದು ಮಾತು ಮುತ್ತಿನಂತದ್ದು.......
not-Kannada,Supr bro u r video
Negative,ನೀವೇ ಹೇಳಿರುವುದು100 ಪರ್ಸೆಂಟ್ ನಿಜ ಆದರೆ ಅಸಭ್ಯವಾಗಿ ಹೇಳದೆ  ಸಭ್ಯವಾಗಿ ಹೇಳಬಹುದಿತ್ತು
