Text,Label
ಅಧ್ಬುತ ಶೆಟ್ರೆ ‌...ಮಾಯಲೋಕದ ಕಿನ್ನರನೋ,Positive
@Nandi Parthasarathi balegar bale bale  matte ninna akkna minda kano nanu mindri magne randi maga ninu bere heros bagge kettadagi comments madodu bidu navu yaru tantegu hoglla boss tantege bandre gottala,Negative
@twisted formals nin amman yako lowda nkn dboss tus patakinin obba sule maga,Negative
Promotion heg madodo anta kaliri,Negative
Maga super song,Positive
ಜನರನ್ನು ಮೂರ್ಖರನಗಿಸೋ ವಿಡಿಯೋ ಇದು ಯಾರೂ ಕೂಡ ನಂಬಬೇಡಿ ಒಬ್ಬ ವ್ಯಕ್ತಿ 5000 ವರ್ಷ ಬದುಕುವುದು ಸಾಧ್ಯವಾ   ನಿಮ್ಮಗೆ ನೀವೇ ಪ್ರಶ್ನೆ ಮಾಡಿಕೊಳ್ಳಿ.,Negative
ಜೈ ಡಿ ಬಾಸ್ ರಾಯಚೂರಿನ ಅಭಿಮಾನಿಗಳ ವತಿಯಿಂದ All the best,Positive
Super song vj,not-Kannada
ಹಿಂದಿ ಹಾಡು ಯಾವಾಗ..??,Mixed_feelings
Togari thipan hasya chataki supar,Positive
Namma deshanu china thara aitu andre  badatanane erala sir..,Positive
2nd time yaar nodtha ideera,Positive
Super sang guru,Positive
Thankz bro troll alla bro Roast,Positive
@Manohar Hiremath ನೀನ್ತಾನೆ ಉರ್ಕೊಂಡು ತಡ್ಕಳ್ಳೊಕ್ಕೆ ಆಗ್ತಾಯಿಲ್ವಲ್ಲ ಹಚ್ಕೊ,Negative
Super video,Positive
100 times correct,unknown_state
Hats off to News channel .nಅದ್ಭುತವಾದ ವ್ಯಕ್ತಿಯನ್ನು ಪರಿಚಯಿಸಿದ್ದಕ್ಕೆ.,Positive
Howdu bro app uninstall madudrea avrig amount hogodu kamiagutea plzzzzz uninstall Madi beavarce appp Adu thuuuuu,Negative
31 M,Mixed_feelings
@Nightwatchman Tamil nadavrige gottu Sudeep bagge neen Yav thukali anta nin mat keltare.,Negative
super togari tippa,Positive
Diya thumba chennagide ondu olle prayathna movie kone vargu sinimada ondu bhagavagi ondu olle feeling nalli movie na nodthidde but kone seen nijakku ishata aglilla tragidi ishtondu bekitta ellara manisige ishta ada adi na sayisbekitta so last seen nodida thakshna alliyavaregu idda feel pat antha Maya agi edenu heeg madudru ansuthe,Mixed_feelings
Nice bro jai D boss,not-Kannada
sp song jai D. Boss,Positive
Hands up    matte song kelbeku anta ansorige,Positive
ನೀ ಬೆಳಿಬೇಕು ರಸ್ಮಿಕ ನಿನ್ನ ನೋಡಿ ಉರ್ಕೋಬೇಕು,Negative
ತುಂಬಾ  ಸಂತೋಷ ಆಯಿತು  ಸರ್  25 ವರ್ಷದ  ಹಿಂದೆ  ತೊಗರಿ ತಿಪ್ಪನ ಕತೆ  ಕೇಳಿದ್ದು  ನೆನಪಾಯಿತು,Positive
JACK SPARROW R S,unknown_state
All the best n      Yella  kannadigana paravagi nYella nataru nammavare,Positive
@TROLL MONSTER_KANNADA nin Amman sule maga me Yello majestic Alli,Negative
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Positive
ಪ್ರಪಂಚವನ್ನೇ ನಡುಗಿಸುತ್ತಿರುವ ಉಗ್ರವಾದ ಕರೋನಾಗೆ ಶಾಕ್!!nರೂ.50,unknown_state
@TROLL MONSTER_KANNADA bari nim amma matra kodadu yakadre nim amma hutt dagar adikke nin na hetirodh,Negative
ರಾಜಕಾರಣಿ ಗಳಿಂದ ನಮ್ಮ ದೇಶ ಹಾಳಾಗಿದೆ Brother...,Negative
ಗುರು ನಿನ್ ಹೇಳು ಪ್ರಕಾರ ಯಾರು ಮಾವಿನ್ ಸುಪೋರ್ಟ್ ಮಾಡ್ಬಾರ್ದು,Mixed_feelings
Song starting English quote tegdu kannada dalle iddiddre chennagirtittu,Negative
Entha valle    trailer  ri   edu   great nKelhu   kachda   galu n  intha   prathibe galu   karnataka dalidru   n dudina aase ge   low   quality   movie  madi  nkannada andre   jana  intrest thoris  bardu   naa  thara   aprada   madthidare,Positive
ಸಿನಿಮಾ ಮನೋಜ್ಞವಾಗಿದೆ. ಮತ್ತೊಮ್ಮೆ ಮಗದೊಮ್ಮೆ ನೋಡಬೇಕೆನಿಸುವ ಚಿತ್ರ. ಪ್ರತಿಯೊಂದು ಪಾತ್ರವು ಮನಮುಟ್ಟುತ್ತದೆ. ಇಂತಹ ಚಿತ್ರಗಳನ್ನು ಕನ್ನಡಿಗರು ಎಂದಿಗೂ ಬಿಟ್ಟು ಕೊಡುವುದಿಲ್ಲ. ಚಿತ್ರಮಂದಿರಗಳದವರು ತಪ್ಪು ಕಲ್ಪನೆಯಲ್ಲಿದ್ದಾರೆ. ಚಿತ್ರವು ನಿಧಾನವಾಗಿ ಲಯಕ್ಕೆ ಮರಳುತ್ತಿತ್ತು. ದಯವಿಟ್ಟು ಚಿತ್ರಮಂದಿರಗಳ ಸಂಖ್ಯೆಯನ್ನು ಹೆಚ್ಚಿಸಿ.,Negative
@Karthik Gowda Dacchu hmm aythu dagarge hosa award kodtini bandli star antha helbidu,Negative
Super  bro,not-Kannada
ಪ್ರಮೋಷನ್ ಕೊರತೆ ಇತ್ತು.. ದಿಯಾ ಸಿನಿಮಾಗೆ.. ಅದ್ಭುತ ಕನ್ನಡ ಚಿತ್ರ..,Negative
Pwoli saanam my#$...,unknown_state
IAS IPS madirorigintha politicians  ge value jasti iro namma vishala manassina Indians badlagovargu nnam desha beliyodu kasta ide,Positive
ಸೂಪರ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ.....ಅಜನೀಶ್ ಲೋಕನಾಥ್ ಏನ್ ಮ್ಯೂಸಿಕ್ ಗುರು ನಿಂದು...ಉಳಿದವರು ಕಂಡಂತೆ..ಕಿರಿಕಪಾರ್ಟಿ..ಅಕಿರ..ರಂಗಿತರಂಗ..ಬೆಲ್ ಬಾಟಮ್...ಪಡ್ಡೆಹುಲಿ...ಜಾನಿ ಜಾನಿ ಎಸ್ ಪಪ್ಪ...ವಾಸು...nಅಚ್ಚ ಕನ್ನಡ ಗೀತೆಗಳುnನೀನ್ ಕೊಟ್ಟಿರೋ ಫಿಲ್ಮ್ ಎಲ್ಲ ಮ್ಯೂಸಿಕ್ ಸೂಪರ್ ಹಿಟ್,Positive
ಅನವರತ mattu ಅವಿರತ eradu samana artha iro padagalu,Positive
+shivu patil nhf,not-Kannada
@Kiccha Vitthal ಲೆ ಕುನ್ನಿ ಗಳ ಲುಚ್ಛನ್ ಫ್ಯಾನ್ಸ್ keldro mangya nan makla.. ನಿಮ್ಮ ಲುಚ್ಛನ್ ತರ ಬಕೆಟ್ ಹಿಡಿದು ಬೇರೆ ಲ್ಯಾಂಗ್ವೇಜ್ ಅವ್ರಿಗೆ... ಸೈಡ್ ರೋಲ್ ಮಾಡಿಲ್ಲ... ಮೊನ್ನೆ bigboss trp ಕಡಿಮೆ ಆಗಿದೆ ಅಂತಾ ಸಲ್ಮಾನ್ ಖಾನ್ ಗೇ ವಿಡಿಯೋ ಕಾಲ್ ಮಾಡವ್ರೆ... ಕುಚನ್ ಕೈ ಇಂದ ಏನು ಆಗಲ್ಲಾ bigboss also flop in trp...,Negative
@TROLL MONSTER_KANNADA nNimm Todeya release gu modale damaar,Negative
Naa innomme e movie naodalla  avanajji eradu dina aytu hale hudgi nenapagi uta illa nidde illa sayotara annistide,Negative
ಮೈಸೂರು .ಎಂ.ಪಿ qhqjrjsrlfktiskg,unknown_state
Nimn Tarah Manisha Samaj ke Bhag you are great,Positive
Anna nin super anna,Positive
ಇದು ನಿಜಾನಾ ಗುರುವೇ,Positive
ಈ ಟ್ರೈಲರ್ ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ ಕೆರಿಯರ್ ನ ಬೆಸ್ಟ್ ಟ್ರೈಲರ್ ಒಳ್ಳೆಯದಾಗಲಿ ಆಲ್ ದಿ ಬೆಸ್ಟ್ ಫ್ರಮ್ ಅಪ್ಪು ಬಾಸ್ ಫ್ಯಾನ್ಸ್,Positive
D boss  fans full support. Successful hagli movie,Positive
@Yash cult Guru lo guru bere heroes na support maadidre nin gantenaadru hoguttaa? Ellaa actors avre depore,Negative
ಬಿಟ್ಟಸ್ಥಳ SA _a,unknown_state
Ultimate kannada movie super,Positive
Super bro keep doing bro,Positive
Awesome song ..guru ವಿಜಯ್ sir ವಾಯ್ಸ್ superb,Positive
ಫೆಂಟಾಸ್ಟಿಕ್ ಸಾಂಗ್ ಇನ್ ಕನ್ನಡ ಇಂಡಸ್ಟ್ರಿ ಫುಲ್ ಡಿಫರೆಂಟ್ ಟೈಪ್ song ಫುಲ್ ಗಿಚ್ಚ,Positive
yarappa ee hadannu dislike madiddu !!! mostly Rashmika 1.1k sarthi dislike maadirbeku ha ha ha ha,Mixed_feelings
first time keldaga ista agalla amel kelta kelta kelbeku ansatte.. nimgu haage annista,Positive
Ee news reporters sutti balasi information helodanna dayamadi badalayisikolli,Negative
Nangu tumba ase movie nodbekanta adre movie near by yellu illa.,Negative
Views got struck,unknown_state
@Raj T yes,unknown_state
Super song rakshit sir ASN,not-Kannada
#1 trending in India,Positive
ಕನ್ನಡಿಗರ ಪವರ್ ಕನ್ನಡಿಗರು  ತಾಕತ್ all pan  ಮೂವಿ  ಕನ್ನಡಿಗರು......,Positive
Tik tok beda Anna,Negative
Idu idu.. (1.56)actually bekagiddu..osm music,Positive
Uppi dialog ultimate ella sede nann maklu,Positive
Bro hindi language pls,unknown_state
Rashmika Thu..l.l.i irve ankoavro ondu like,Negative
Bollywood ki aukaat is movie ke aage kuch bhi nhi h it,not-Kannada
Trailer looks soo promising,not-Kannada
Super movie  bera level kannada industry kodithe bro yellaru miss madthe nodbaku,Positive
super super super song...,not-Kannada
Good job.....,not-Kannada
Namma deshadalli Somberigalu jaasthi..,Negative
Estella troll madidru roast madidru konege deshakke ago nastada bhagge gothadru inna tiktok vahiskondu bartharandre evrgella yen anbek guru...??. nnikal lawde,Negative
ದಿಯಾ' ಸಿನಿಮಾ ನಾಯಕಿಗೆ 'ಅತ್ಯುತ್ತಮ ನಟಿ' ಅವಾರ್ಡ್ ಕೊಡಲಿಲ್ಲ ಅಂದ್ರೆ ಆಯ್ಕೆ ಸಮಿತಿಗೆ ಮೆಟ್ಟ್ ಮೆಟ್ಟಲ್ಲೇ ಹೊಡಿತೀವಿ.,Positive
E movie li evre nan fav,Positive
ಒಬ್ಬ ನಟ  ಡ್ರೈವಿಂಗ್ ಮಾಡ್ತಿದಾರೆ ಇದು ನೋವಿನ ಸಂಗತಿ ಒಪ್ಪೀ ಕೊಳ್ಳೋಣ.  ಆದ್ರೆ ಒಬ್ಬ ಸಾಮಾನ್ಯ ಮನುಷ್ಯ ಡ್ರೈವಿಂಗ್ ಮಾಡ್ಕೊಂಡೆ ಜೀವ್ನ ಮಾಡ್ತಿರ್ಥನೆ ಅನ್ನೋದನ್ನ ಮರೀಬೇಡಿ ಸ್ನೇಹಿತರೆ,Positive
E film baari ede ante guru nodle beku,Positive
@Unity of India ನಾವೂ ಬ್ರಹ್ಮಣರು ಆಗುವುದಿಲ್ಲ ಏಕೆಂದ್ರೆ ಅವರು ಅಂಧಕಾರಲಿ  ಬದುಕುತಾರೆ ನಾವು ಗಳೂ ಹಿಂದೂಗಳೇ ಆದ್ರೆ ಹಿಂದೂಗಳೂ ಹಿಂದೂಗಾಳ ಮೇಲೆನೆ ಅನ್ಯಾಯ ಮಾಡ್ತಾರೆ ಅಧೋಸ್ಕರ ನಾವು ಹಿಂದೂ ಧರ್ಮ ಬಿಟ್ಟು ಪವಿತ್ರಾ ಬೋವ್ದ ಧರ್ಮಕೆ ಬುಧನ ದಾರಿಯಲಿ ನಡೆಯುತ್ತೇವೆ ನಾವು ನಡೆದೇ ನಡೆಯಿತೇವೆ ಭಾರತ ಬುದ್ಧ ರಾಗುತ್ತೆವೆ,Negative
Volledagli sir nimge,Positive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,Positive
@Troll Stupid Fanslo gaandu thulle school ge henu raja kottavra child nan magane balegara fanu hogu school ge hogi hodkondiru sumne yake baiskothiya,Negative
Innodhu viruss bandhidhyalla China dalli mungusi viruss adra bagge thilsi,Positive
Worst = Raaja-kiyanBest = prajaa-kiya,Negative
ಕಿರಿಕ್ ಕರ್ಣನ ಹೊಸ ಅವತಾರ - ಶ್ರೀಮನ್ನಾರಾಯಣ,Positive
Music super,not-Kannada
Best madali olle  belavanige next level sandalwood,Positive
Navu. Rent tagondu,unknown_state
RIP kannada film chamber.No proper plannings.,Negative
ನಾನು ಕೂಡ ಬಿಟ್ಟಿಯಾಗಿ ನೋಡಿದೇನಿ ನನಗೆ ಒಂತರಾ ಮನಸ್ಸಿಗೆ ನೋವು ಆಗ್ತಾ ಇದೆ ನಾನು ಸಿನಿಮಾ ಗೆದ್ದಿದೆ ಬಟ್ ದುಡ್ಡು ಬರಲಿಲ್ಲ ಸಿನಿಮಾಗೆ,Negative
Superb song,not-Kannada
Nev helerodu tappe illa sir,Mixed_feelings
Please intha cinemagalannu     gellisona ......namma hemmeya Kannada cinema,Positive
Superb song Guru,Positive
@Dhee Pu adu hachchagannda allappa achchakannada,Mixed_feelings
Super song all the best from Shivaraj Kumar fans,Positive
Rock Siddu yaako gaandu soole magane naanu ninna thangina rape maadidna.. yelo mathannu ole mathanaadu.. nanagu baahi ide.. nanage gothilade thapagide.. Neenu mathado reethi badalisiko ...,Negative
@Chirag CHIRU le child chapati gala..... artha maadkolli..... film chennagidre yaar hero ne irli.... naan nodtini.... nim booos aagli,Negative
Bejar manporchi #PruthviAmber,Mixed_feelings
ಲೈಕ್ ಯಾಪಿ ಚಿನ್ನದ ತಾನೆ,Positive
Nkn benki song....#ASN,Positive
Super meaning song,Positive
Bro tiktok ban agide adhre barute ide swalpa settings ge hogi Language Change madi  Barute,Positive
Sir.nivu superb sir.,Positive
Friend's Block tickets kuda sigalla,unknown_state
Gentlemen full movie linkn,not-Kannada
Matte Hands up enu?,unknown_state
32 million boys ..,Mixed_feelings
Super song,Positive
Namboke sadyane illa,Negative
ಅಬ್ಬಾ ಎಂತಹ bgm,Positive
Anusha Kumarswamy yes,not-Kannada
ವಾವ್ ಶೆಟ್ರೇ ಅದ್ಭುತ,Positive
ಸಾಹಿತ್ಯ ಅಧ್ಬುತ nಸಿನಿಮಾ 100 ದಿನವು ಅಧ್ಬುತ nಯಶಸ್ಸು ಕಾಣಲಿ,Positive
@Nithya Sudha avaru devategalu devategalige Ella bhashe barutte,Positive
Abbbbaa super tik tok ban ayithu,Positive
My favorite song,not-Kannada
GTA 5 bro,unknown_state
ಬಿಂದು ಗೌಡ ಟಿಕ್ ಟಾಕ್  ಬ್ಯಾನ್ ಆಯಿತು ಮನೇಲಿ ಪಾತ್ರೆ ತೊಳಿ,Negative
ಅವನ ಲೆವಲೇ ಬೇರೇ,Positive
all India kicha sudeep fanz like,Positive
Ur super guru,Positive
@Nandi Parthasarathi ನಿಮ್ಮ ಅಪ್ಪ ದೊಡ್ ಗಾಂಡು ಸೂಳೆಮಗ,Negative
Hands up,unknown_state
ಸಾರ್  ಇದು ಕಲ್ಪನೆಯ ಕಥೆಯ ಏನು ನಿಜವಾದ ಕಥನ,Negative
Anjali Devi  hiiii,not-Kannada
@VARAPRASAD K K Darshan sir fan agi ist local agi mathadada,Negative
very nice tippa story,Positive
ಭಾರೀ ಚಲೋ ಅಯ್ತ್ರಿ,unknown_state
Sorry theaters ge bardiddakke....best movie,Positive
ನಿಜವಾಗ್ಲೂ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ.... song Rakshith sir.. all the very best..,Positive
ನಮ್ಮದೇಶ ದ ಕತೆ ಇಷ್ಟೆ ಕಣೋಪ್ಪ,Negative
ಹೌದು ಸ್ವಾಮಿ ಇಂತ ನನ್ ಮಕ್ಕಳಿಗೆ ಎಷ್ಟು ಉಗಿದರೂ ಬುದ್ಧಿ ಬರಲ್ಲ ನಮ್ಮಲ್ಲೇ ಹೌರೆ ಶತ್ರುಗಳು ಐ ಡೋಂಟ್ ಲೈಕ್ ಚೈನಾ,Negative
ಅದ್ಬುತವಾಗಿದೆ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಚಿತ್ರದ ಹಾಡು ಹ್ಯಾಂಡ್ಸಪ್,Positive
First time kannada movie film video song full bittirodu,Positive
slum dialogue pogaru,Mixed_feelings
ಅಭಿಮಾನಿ ಅನ್ನೋದು ದೊಡ್ಡ ಮಾತು,Negative
ಸಾರ್ ನಿಮ್ ತಂದೆಯವರ ಅಭಿನಯ ನೋಡ್ತಾ ಇದ್ರೆ ಏನೊ ಹಳೇದೆಲ್ಲಾ ನೆನಪಿಗೆ ಬಂದು ಅಳು ಬರುತ್ತೆ.. ಆ ರೀತಿ ಮನಸ್ಸನ್ನೆ ಕರಗಿಸೊ ಕಲೆ ಅವರಲ್ಲಿತ್ತು. ಅಂತಹವರ ಮಗನಾಗಿ ಹುಟ್ಟಿದ್ದು ನಿಮ್ಮ ಪೂರ್ವ ಜನ್ಮದ ಪುಣ್ಯ ಅಂದ್ರು ತಪ್ಪಾಗುತ್ತೆ.. ಒಳ್ಳೇದಾಗ್ಲಿ ಸರ್.. ಎಲ್ರೂ ಸಾಯೋದೆ.. ಅಲ್ಲಿವರೆಗೂ ಖುಷಿಯಾಗಿರ್ಬೇಕು ಅಷ್ಟೇ..! ದೇವ್ರ್ ಒಳ್ಳೆದ್ ಮಾಡ್ಲಿ ನಿಮ್ಗೆ,Positive
@Nandi Parthasarathi kurishetra alla adu kurukshetra ,Mixed_feelings
Sir ondu mathu nange thumba esta aithu ಹೂಗಳಿಕೆ ಹೂಟ್ಟೆ ತುಂಬಿಸಲ್ಲ ದುಡಿಮೆ ಹೂಟ್ಟೆ ತುಂಬಿಸತ್ತೆ ನಿಜ ಸರ್,Positive
Music superaagi kottidiya guru,Positive
jai d boss,unknown_state
Film yavaga release?,unknown_state
@Naveen R Naan sigapu manithan,unknown_state
ನಂಬಲಾದ ವಿಸ್ಮಯ ಸಂಗತಿಗಳು ಅದೆಷ್ಟು ಇವೆ ನಂಬಲು ಆಗದೆ ಇದ್ದರು ಸತ್ಯವೇ ಆಗಿರುತ್ತವೆ,Positive
E story kelidre yent dukha kuda maribahudu very nice story,Positive
@satishnithyanandam nin yogyathege meeri mathgal aadbardu.,Negative
Iii prends yaradru edira,unknown_state
D boss fans like here,not-Kannada
Super guru Ella record break made madtira guru nivu i love sir,Positive
Asn jai kannada,Positive
E song kelta idre eno ondu tara feel agutte. Enadru e music film nalli allalli saddu madta idre film pakka industry hit. All the best ASN from D BOSS FANS,Positive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Positive
Hindi song ka ling do please,not-Kannada
Kannada film industry ge mattondu gari,Positive
Super guru,Positive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Positive
444444 super 30,unknown_state
ಆಲ್ ದಿ ಬೆಸ್ಟ್ ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ. ಈ ಚಿತ್ರ ಶತ ದಿನೋತ್ಸವ ಆಚರಿಸಲಿ.,Positive
ಚೀನಾ ಒಂದು ವಿಷಯಕ್ಕೆ ಇಷ್ಟ ಆಗುತ್ತೆ nಏನೆಂದರೆ,Negative
Vijay Prakash sakkath Voice,Positive
Nikistark x promotion chennagi idrunu bere language ge jaathi priority kodtare....nam state li kannada movie ge support madalla distributors..,Negative
Amazon prime music ali ide.,Mixed_feelings
ಅತ್ಯುತ್ತಮ ಪ್ರಯತ್ನ ಶುಭವಾಗಲಿ,Positive
Flare gun at 1:30,not-Kannada
@MADHU S B,unknown_state
@Nandi Parthasarathi nin Amman sule magane nin number send gandu,Negative
Nanu 14 sala nodidha movie idhu,unknown_state
@Nandi Parthasarathi ಎಷ್ಟು ಲೀಟರ್ ಹಾಲು ಕೊಡ್ತೀಯಾ ನಂದಿನಿ,Negative
Film nodidmele ee song ge addict aadavaru like maadinYalllrigu thanks for 1000 likes,unknown_state
Actually idu chenagirodu,Mixed_feelings
ಉಳಿದವರು ಕಂಡಂತೆ ಪಾರ್ಟ್ 2,Mixed_feelings
Lo gaandu nan magne d boss fans yake sata tariyoke dislike madtara nBere avru nodi urkolokke en avru bucket and balegara fans he,Negative
ಬನ್ನಿ ಸರ್ ನಾವು driver ರೆ ದೇವರು ಯಾರಿಗೂ ಅನ್ಯಾಯ ಮಾಡೋಲ್ಲ  ನಮ್ಮ ಪಾಲಿಗೆ ಬಂದಿದ್ದನ್ನ ನಾವು ಅನುಭವಿಸಲೇ ಬೇಕು.....god bless you sir,Positive
Yaru nammamatu kelalla avarige tochiddu avaru madtare,Positive
Yeshto dinagal nantra sanchari vinay avranna nodi kushi aithu,Positive
Bgm and dance super,not-Kannada
E varsha bad news Keli Keli saakagittu...first good news of 2020,Positive
Hindi nahi hai kya,not-Kannada
ನಾನು ಚಿಕ್ಕವನಾಗಿದ್ದಾಗ ಕೇಳಿದ ಈ ತೊಗರಿ ತಿಪ್ಪನ ಕಥೆ ಈಗ ಮತ್ತೆ ಕೇಳಿ ನನ್ನ ಮನಸ್ಸು ಸಂತೋಷವಾಗಿದೆ ಸೂಪರ್ ತೊಗರಿ ತಿಪ್ಪ,Positive
Sampoorna kannadada hadu thumba channagide,Positive
ಅಚ್ಚ ಕನ್ನಡ ಹಾಡಿಗೆ HANDSUP ಎಂಬ ದೃಷ್ಟಿ ಚುಕ್ಕೆ.,Positive
Kachada Nan nagini gane,Negative
Histu hellidri adre nimma background video pubg du kudanu Chinese howrde alwa first ninu pubg na stop madinNinu heliddu nanu tappu andilla adre hobbarige helo munche nanu correct agirabeku  k manDon't feel bad anna,Negative
Anjali Devi hi,not-Kannada
niv helid nija star antha bere akotidru karma,Positive
Lo nin d filme odtilla modlu anv film nodro amele bere filmge sprt madu sumne comnt akbitre film odbidutta bari builduppu,Negative
ಹ್ಯಾಂಡ್ ಸಪ್ ಅನವರತ,Positive
D.boss kade inda dodda wel come madtivi,Positive
...so am I,unknown_state
Super song,not-Kannada
Bro super nive,Positive
Rakshith Shetty fans ondu like kodi nn,Positive
song's1 idena ,Mixed_feelings
ಎಲ್ಲಿ ವರೆಗು.ನಿವು ಟೈಟಲ್ ಕೆಳಿ ಸಿನಿಮಾ ಒಪ್ಪಿ ಕೊಳ್ಳುತ್ತಿರೊ.ಅಲ್ಲಿವರೆಗೆ ನಿಮ್ಮ ಯಶಸ್ಸಿನ ಬಾಗಿಲ ನಿಮ್ಮ ಪಕ್ಕದಲ್ಲಿ ಇರುತ್ತೆ ವಿನಃ ಅದು ತೆರೆಯಲ್ಲ.ಅಣ್ಣ ನಮ್ಮಂತ ಮಾಸ್ ಆಡಿಯನ್ಸ್ ಗೆnನಿವು ತುಂಬ ಒಳ್ಳೆಯ ನಟ..ಸ್ವಲ್ಪ ಎಚ್ಚರಿಕೆಯಿಂದ ಕಥೆನ ಸೆಲೆಕ್ಟ್ ಮಾಡಿ..ನಿಮಗೆ ಕಂಡಿತ ಒಳ್ಳೆಯದಾಗುತ್ತೆ..,Positive
